id,name,smiles,mw,logp,tpsa,hbd,hba,rotbonds,status,reason,pdbqt
CHEMBL76,CHLOROQUINE,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.18,4.81,28.2,1,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL76.pdbqt
CHEMBL490,PAROXETINE,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,329.14,3.33,39.7,1,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL490.pdbqt
CHEMBL416146,ETORICOXIB,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,358.05,4.18,59.9,0,4,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL416146.pdbqt
CHEMBL79,LIDOCAINE,CCN(CC)CC(=O)Nc1c(C)cccc1C,234.17,2.58,32.3,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL79.pdbqt
CHEMBL492,ETIDOCAINE,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,276.22,3.75,32.3,1,2,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL492.pdbqt
CHEMBL80,NALOXONE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.15,1.3,70.0,2,5,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL80.pdbqt
CHEMBL81,RALOXIFENE,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,473.17,6.08,70.0,2,6,7,FAIL,MW=473.17; LogP=6.08,
CHEMBL83,TAMOXIFEN,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,371.22,6.0,12.5,0,2,8,FAIL,LogP=6.0,
CHEMBL493,BROMOCRIPTINE,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,653.22,3.19,118.2,3,6,5,FAIL,MW=653.22; TPSA=118.2,
CHEMBL494,ILOPROST,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,360.23,3.54,77.8,3,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL494.pdbqt
CHEMBL84,TOPOTECAN,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,421.16,1.85,104.9,2,7,3,FAIL,TPSA=104.9,
CHEMBL85,RISPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.21,3.59,64.2,0,5,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL85.pdbqt
CHEMBL428880,CROMOLYN,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,468.07,2.11,173.7,3,9,8,FAIL,MW=468.07; TPSA=173.7; HBA=9,
CHEMBL86,METOCLOPRAMIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.14,2.0,67.6,2,4,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL86.pdbqt
CHEMBL428647,PACLITAXEL,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,853.33,3.74,221.3,4,14,10,FAIL,MW=853.33; TPSA=221.3; HBD=4; HBA=14; RotB=10,
CHEMBL495,ALPROSTADIL,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,354.24,3.48,94.8,3,4,13,FAIL,TPSA=94.8; RotB=13,
CHEMBL496,HEXACHLOROPHENE,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,403.85,6.61,40.5,2,2,2,FAIL,LogP=6.61,
CHEMBL497,CLIOQUINOL,Oc1c(I)cc(Cl)c2cccnc12,304.91,3.2,33.1,1,2,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL497.pdbqt
CHEMBL10878,AGOMELATINE,COc1ccc2cccc(CCNC(C)=O)c2c1,243.13,2.53,38.3,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL10878.pdbqt
CHEMBL88,CYCLOPHOSPHAMIDE ANHYDROUS,O=P1(N(CCCl)CCCl)NCCCO1,260.02,1.88,41.6,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL88.pdbqt
CHEMBL498,CHLORPROPAMIDE,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,276.03,1.74,75.3,2,3,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL498.pdbqt
CHEMBL499,TIMOLOL,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,316.16,0.5,79.7,2,8,6,FAIL,HBA=8,
CHEMBL500,PINDOLOL,CC(C)NCC(O)COc1cccc2[nH]ccc12,248.15,1.91,57.3,3,3,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL500.pdbqt
CHEMBL276832,HYDRALAZINE,NNc1nncc2ccccc12,160.07,0.92,63.8,2,4,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL276832.pdbqt
CHEMBL501,AMPHETAMINE SULFATE,CC(N)Cc1ccccc1,135.1,1.58,26.0,1,1,2,FAIL,MW=135.1,
CHEMBL267345,AMPHOTERICIN B,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,923.49,0.71,319.6,12,17,3,FAIL,MW=923.49; TPSA=319.6; HBD=12; HBA=17,
CHEMBL90,HISTAMINE,NCCc1c[nH]cn1,111.08,-0.09,54.7,2,2,2,FAIL,MW=111.08,
CHEMBL91,MICONAZOLE,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,413.99,6.45,27.1,0,2,6,FAIL,LogP=6.45,
CHEMBL92,DOCETAXEL ANHYDROUS,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,807.35,3.26,224.4,5,14,8,FAIL,MW=807.35; TPSA=224.4; HBD=5; HBA=14,
CHEMBL93,ZILEUTON,CC(c1cc2ccccc2s1)N(O)C(N)=O,236.06,2.73,66.6,2,3,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL93.pdbqt
CHEMBL95,TACRINE,Nc1c2c(nc3ccccc13)CCCC2,198.12,2.7,38.9,1,2,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL95.pdbqt
CHEMBL502,DONEPEZIL,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,379.21,4.36,38.8,0,4,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL502.pdbqt
CHEMBL503,LOVASTATIN,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.26,4.2,72.8,1,5,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL503.pdbqt
CHEMBL11662,OZAGREL,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,228.09,2.03,55.1,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL11662.pdbqt
CHEMBL269644,ACETANILIDE,CC(=O)Nc1ccccc1,135.07,1.64,29.1,1,1,1,FAIL,MW=135.07,
CHEMBL504,DIMETHYL SULFOXIDE,C[S+](C)[O-],78.01,-0.01,23.1,0,1,0,FAIL,MW=78.01,
CHEMBL505,CHLORPHENIRAMINE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.12,3.82,16.1,0,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL505.pdbqt
CHEMBL506,PRIMAQUINE,COc1cc(NC(C)CCCN)c2ncccc2c1,259.17,2.78,60.2,2,4,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL506.pdbqt
CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,295.02,4.74,49.3,2,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL509.pdbqt
CHEMBL511,PYRILAMINE,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,285.18,2.66,28.6,0,4,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL511.pdbqt
CHEMBL12713,SERTINDOLE,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,440.18,4.63,40.5,1,2,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL12713.pdbqt
CHEMBL513,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,213.01,1.16,61.8,1,3,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL513.pdbqt
CHEMBL514,LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1,233.09,2.25,61.8,1,3,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL514.pdbqt
CHEMBL515,CHLORAMBUCIL,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,303.08,3.38,40.5,1,2,9,FAIL,RotB=9,
CHEMBL516,CYPROHEPTADINE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,287.17,4.7,3.2,0,1,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL516.pdbqt
CHEMBL12856,INAMRINONE,Nc1cc(-c2ccncc2)c[nH]c1=O,187.07,1.02,71.8,2,3,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL12856.pdbqt
CHEMBL517,DISOPYRAMIDE,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.23,3.36,59.2,1,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL517.pdbqt
CHEMBL98,VORINOSTAT,O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.15,2.47,78.4,3,3,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL98.pdbqt
CHEMBL521,IBUPROFEN,CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.13,3.07,37.3,1,1,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL521.pdbqt
CHEMBL13376,CLOMETACIN,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,357.08,3.93,68.5,1,3,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL13376.pdbqt
CHEMBL13280,FLUNITRAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,313.09,2.55,75.8,0,4,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL13280.pdbqt
CHEMBL524,METHOXAMINE,COc1ccc(OC)c(C(O)C(C)N)c1,211.12,1.08,64.7,2,4,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL524.pdbqt
CHEMBL526,PROPOFOL,CC(C)c1cccc(C(C)C)c1O,178.14,3.64,20.2,1,1,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL526.pdbqt
CHEMBL527,PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.06,1.58,99.6,2,5,2,FAIL,TPSA=99.6,
CHEMBL528,CEFTIZOXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.04,-0.56,147.2,3,9,5,FAIL,LogP=-0.56; TPSA=147.2; HBA=9,
CHEMBL101,PHENYLBUTAZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.15,3.79,40.6,0,2,5,FAIL,PAINS,
CHEMBL529,AZITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.51,1.9,180.1,5,14,7,FAIL,MW=748.51; TPSA=180.1; HBD=5; HBA=14,
CHEMBL530,AMDINOCILLIN,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,325.15,1.41,73.2,1,4,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL530.pdbqt
CHEMBL531,PERGOLIDE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.18,4.27,19.0,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL531.pdbqt
CHEMBL532,ERYTHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.46,1.79,193.9,5,14,7,FAIL,MW=733.46; TPSA=193.9; HBD=5; HBA=14,
CHEMBL533,IBUTILIDE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.24,4.16,69.6,2,4,14,FAIL,RotB=14,
CHEMBL103,PROGESTERONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.22,4.72,34.1,0,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL103.pdbqt
CHEMBL534,KETOTIFEN,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.12,4.01,20.3,0,3,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL534.pdbqt
CHEMBL535,SUNITINIB,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,398.21,3.33,77.2,3,3,7,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL535.pdbqt
CHEMBL537,HYDROQUINONE,Oc1ccc(O)cc1,110.04,1.1,40.5,2,2,0,FAIL,MW=110.04,
CHEMBL539,ACETIC ACID,CC(=O)O,60.02,0.09,37.3,1,1,0,FAIL,MW=60.02,
CHEMBL14060,PHENOL,Oc1ccccc1,94.04,1.39,20.2,1,1,0,FAIL,MW=94.04,
CHEMBL544,MEQUINOL,COc1ccc(O)cc1,124.05,1.4,29.5,1,2,1,FAIL,MW=124.05,
CHEMBL104,CLOTRIMAZOLE,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.11,5.38,17.8,0,1,4,FAIL,LogP=5.38,
CHEMBL105,MITOMYCIN,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,334.13,-1.65,146.9,3,8,3,FAIL,LogP=-1.65; TPSA=146.9; HBA=8,
CHEMBL545,ALCOHOL,CCO,46.04,-0.0,20.2,1,1,0,FAIL,MW=46.04,
CHEMBL546,OXPRENOLOL,C=CCOc1ccccc1OCC(O)CNC(C)C,265.17,1.99,50.7,2,4,9,FAIL,RotB=9,
CHEMBL106,FLUCONAZOLE,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.1,0.74,81.6,1,5,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL106.pdbqt
CHEMBL547,ISOTRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,300.21,5.6,37.3,1,1,5,FAIL,LogP=5.6,
CHEMBL14376,ILOPERIDONE,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.2,4.83,64.8,0,6,8,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL14376.pdbqt
CHEMBL548,DINOPROSTONE,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,352.22,3.25,94.8,3,4,12,FAIL,TPSA=94.8; RotB=12,
CHEMBL278020,NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.14,1.94,29.5,0,2,2,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL278020.pdbqt
CHEMBL14370,REBOXETINE,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,313.17,3.19,39.7,1,4,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL14370.pdbqt
CHEMBL549,CITALOPRAM,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.16,3.81,36.3,0,3,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL549.pdbqt
CHEMBL550,PILOCARPINE,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,208.12,1.16,44.1,0,3,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL550.pdbqt
CHEMBL107,COLCHICINE,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.17,2.87,83.1,1,6,5,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL107.pdbqt
CHEMBL553,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.17,3.41,74.7,1,7,10,FAIL,RotB=10,
CHEMBL554,LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,580.13,6.14,106.4,2,8,11,FAIL,MW=580.13; LogP=6.14; TPSA=106.4; HBA=8; RotB=11,
CHEMBL108,CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc21,236.09,3.39,46.3,1,1,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL108.pdbqt
CHEMBL109,VALPROIC ACID,CCCC(CCC)C(=O)O,144.12,2.29,37.3,1,1,5,FAIL,MW=144.12,
CHEMBL277100,TEMAFLOXACIN,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.13,2.9,74.6,2,4,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL277100.pdbqt
CHEMBL110,BENZNIDAZOLE,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,260.09,1.11,90.1,1,4,5,FAIL,TPSA=90.1,
CHEMBL556,DEFEROXAMINE,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.35,0.92,205.8,6,9,23,FAIL,MW=560.35; TPSA=205.8; HBD=6; HBA=9; RotB=23,
CHEMBL558,MEXILETINE,Cc1cccc(C)c1OCC(C)N,179.13,2.03,35.2,1,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL558.pdbqt
CHEMBL559,DEXTROTHYROXINE,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,776.69,4.56,92.8,3,4,5,FAIL,MW=776.69; TPSA=92.8,
CHEMBL111,RIMONABANT,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,462.08,5.94,50.2,1,3,4,FAIL,MW=462.08; LogP=5.94,
CHEMBL273575,NOMIFENSINE,CN1Cc2c(N)cccc2C(c2ccccc2)C1,238.15,2.85,29.3,1,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL273575.pdbqt
CHEMBL561,LOMEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.14,1.8,74.6,2,4,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL561.pdbqt
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.07,2.81,71.1,0,6,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL562.pdbqt
CHEMBL563,FLURBIPROFEN,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.09,3.68,37.3,1,1,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL563.pdbqt
CHEMBL564,PROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccccc21,284.13,4.24,6.5,0,3,4,FAIL,PAINS,
CHEMBL565,CLOFIBRATE,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.07,3.06,35.5,0,3,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL565.pdbqt
CHEMBL112,ACETAMINOPHEN,CC(=O)Nc1ccc(O)cc1,151.06,1.35,49.3,2,2,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL112.pdbqt
CHEMBL113,CAFFEINE,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.08,-1.03,61.8,0,3,0,FAIL,LogP=-1.03,
CHEMBL16073,PHENACETIN,CCOc1ccc(NC(C)=O)cc1,179.09,2.04,38.3,1,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL16073.pdbqt
CHEMBL567,PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.15,3.94,30.0,1,5,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL567.pdbqt
CHEMBL568,OXAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.05,2.45,61.7,2,3,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL568.pdbqt
CHEMBL15770,SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,356.09,4.37,60.4,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL15770.pdbqt
CHEMBL15677,FENCLOFENAC,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,296.0,4.41,46.5,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL15677.pdbqt
CHEMBL276520,INDALPINE,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,228.16,3.1,27.8,2,1,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL276520.pdbqt
CHEMBL569,PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1,236.15,1.77,55.6,1,4,6,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL569.pdbqt
CHEMBL570,TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.12,5.26,6.5,0,3,4,FAIL,LogP=5.26,
CHEMBL571,KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.09,3.11,54.4,1,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL571.pdbqt
CHEMBL572,NITROFURANTOIN,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.03,0.07,118.1,1,6,3,FAIL,TPSA=118.1,
CHEMBL15870,INDOPROFEN,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,281.11,3.04,57.6,1,2,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL15870.pdbqt
CHEMBL15891,LINDANE,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,287.86,3.64,0.0,0,0,0,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL15891.pdbqt
CHEMBL573,NIACIN,O=C(O)c1cccnc1,123.03,0.78,50.2,1,2,1,FAIL,MW=123.03,
CHEMBL575,METHICILLIN,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,380.1,0.95,105.2,2,6,5,FAIL,TPSA=105.2,
CHEMBL16080,TRICHLOROETHANE,CC(Cl)(Cl)Cl,131.93,2.38,0.0,0,0,0,FAIL,MW=131.93,
CHEMBL577,ENALAPRILAT ANHYDROUS,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,348.17,1.13,106.9,3,4,8,FAIL,TPSA=106.9,
CHEMBL578,ENALAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.2,1.6,95.9,2,5,9,FAIL,TPSA=95.9; RotB=9,
CHEMBL580,LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,320.01,3.1,61.7,2,3,1,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL580.pdbqt
CHEMBL582,ISOPROPYL ALCOHOL,CC(C)O,60.06,0.39,20.2,1,1,0,FAIL,MW=60.06,
CHEMBL583,GREPAFLOXACIN,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,359.16,2.28,74.6,2,4,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL583.pdbqt
CHEMBL114,SAQUINAVIR,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.38,3.09,166.8,5,7,12,FAIL,MW=670.38; TPSA=166.8; HBD=5; RotB=12,
CHEMBL115,INDINAVIR ANHYDROUS,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,613.36,2.87,118.0,4,7,11,FAIL,MW=613.36; TPSA=118.0; HBD=4; RotB=11,
CHEMBL584,NELFINAVIR,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,567.31,4.75,101.9,4,6,9,FAIL,MW=567.31; TPSA=101.9; HBD=4; RotB=9,
CHEMBL116,AMPRENAVIR,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,505.22,2.4,131.2,3,7,11,FAIL,MW=505.22; TPSA=131.2; RotB=11,
CHEMBL585,TRIAMTERENE,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.11,0.83,129.6,3,7,1,FAIL,TPSA=129.6,
CHEMBL16476,PRONETALOL,CC(C)NCC(O)c1ccc2ccccc2c1,229.15,2.87,32.3,2,2,4,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL16476.pdbqt
CHEMBL118,CELECOXIB,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.08,3.51,78.0,1,3,3,PASS,,04_virtual_screening/ligands/pdbqt/CHEMBL118.pdbqt
